Date,AAPL,AIZ,ALGN,APP,AWK,BG,BMY,BX,CAG,CHD,CHRW,CME,CNP,CPT,CVX,DD,DOC,DPZ,DVA,ED,EL,FAST,FITB,GEV,GS,HLT,HOLX,HON,IVZ,JBL,K,MA,MMM,MOH,NRG,NUE,NXPI,OTIS,PANW,PLTR,QCOM,RTX,SO,TFC,TRV,URI,WBD,WST,WTW,WY
2021-05-21,122.49028778076172,146.5087432861328,591.75,68.3499984741211,141.66339111328125,76.80583190917969,56.06534957885742,78.11408996582031,30.9385986328125,82.66218566894531,86.2475357055664,181.76588439941406,22.01975440979004,105.78801727294922,86.42182922363281,32.11050796508789,25.96816062927246,404.09130859375,122.54000091552734,67.39030456542969,276.69866943359375,23.474445343017578,35.37755584716797,,326.5164489746094,119.48201751708984,62.41999816894531,191.62164306640625,22.108131408691406,53.50286102294922,53.172454833984375,358.21514892578125,142.576416015625,256.5,29.712759017944336,95.28892517089844,184.507080078125,72.39495086669922,60.40833282470703,20.75,118.59999084472656,77.44389343261719,54.39391326904297,48.93183517456055,145.24124145507812,311.3254089355469,31.469999313354492,329.7125244140625,247.48764038085938,30.433441162109375
2021-05-24,124.12113952636719,146.7207794189453,604.4500122070312,70.30999755859375,141.40768432617188,76.76160430908203,56.26603317260742,78.5273208618164,30.987234115600586,82.6716537475586,87.26556396484375,181.3736114501953,22.304914474487305,107.26838684082031,87.65026092529297,32.54568099975586,26.370216369628906,397.713134765625,121.83999633789062,66.8952865600586,282.0228271484375,23.689598083496094,35.33535385131836,,328.326171875,122.0596694946289,62.7400016784668,193.16696166992188,22.206830978393555,54.4973030090332,52.85262680053711,362.8730773925781,143.1061553955078,254.0,29.660045623779297,96.43653869628906,188.69873046875,72.9175796508789,60.753334045410156,21.219999313354492,119.90817260742188,78.04859161376953,54.4277229309082,49.19706726074219,144.92166137695312,315.6546325683594,31.280000686645508,335.7143859863281,247.5912628173828,30.523828506469727
2021-05-25,123.92583465576172,145.061279296875,594.9500122070312,69.94999694824219,141.48074340820312,76.95616912841797,55.822853088378906,78.34654235839844,30.889968872070312,82.396728515625,85.85460662841797,179.345458984375,22.224716186523438,107.84504699707031,86.21431732177734,31.835668563842773,26.449050903320312,397.845458984375,120.87000274658203,66.40879821777344,284.5683898925781,23.61787986755371,34.820560455322266,,324.9563903808594,122.26708984375,62.68000030517578,192.34280395507812,21.83671760559082,54.64499282836914,52.96456527709961,357.84478759765625,142.470458984375,253.0,28.772706985473633,93.34825897216797,189.04957580566406,72.50695037841797,60.8466682434082,21.479999542236328,120.66596984863281,77.85002899169922,54.14045715332031,48.272762298583984,142.93130493164062,314.1631164550781,30.65999984741211,341.4889831542969,246.3387451171875,30.614206314086914
2021-05-26,123.87700653076172,145.3378448486328,596.6900024414062,68.62000274658203,141.52642822265625,77.68133544921875,55.29607009887695,79.30209350585938,30.727859497070312,82.15971374511719,86.92622375488281,180.3887481689453,22.376209259033203,108.2409896850586,86.42182922363281,31.892927169799805,26.228313446044922,397.5147399902344,120.5999984741211,66.57096862792969,285.1744689941406,23.716495513916016,35.166568756103516,,327.5327453613281,124.65711212158203,62.7599983215332,192.54019165039062,22.239728927612305,54.940372467041016,52.84463119506836,353.3914489746094,142.378662109375,251.6199951171875,28.851776123046875,94.09466552734375,190.32369995117188,72.58161163330078,61.29499816894531,22.1200008392334,120.07054138183594,78.06664276123047,53.83629608154297,48.72285842895508,143.47000122070312,316.5262756347656,31.81999969482422,340.5299072265625,244.89801025390625,31.164695739746094
2021-05-27,122.34379577636719,148.71221923828125,599.77001953125,69.68000030517578,140.11087036132812,76.94733428955078,54.944881439208984,79.32793426513672,30.735952377319336,80.87980651855469,86.7386703491211,182.02462768554688,22.349470138549805,107.2253646850586,85.50049591064453,32.456085205078125,25.96816062927246,400.61407470703125,120.66999816894531,65.6065444946289,283.53057861328125,23.644771575927734,35.622291564941406,,331.0719909667969,124.70651245117188,63.290000915527344,198.54989624023438,23.407644271850586,55.41297149658203,52.40485382080078,352.7580261230469,143.55113220214844,250.27999877929688,28.41249656677246,94.28126525878906,194.09066772460938,73.45889282226562,61.209999084472656,22.700000762939453,120.56674194335938,79.9709243774414,53.785606384277344,49.944549560546875,145.4877471923828,323.1217956542969,32.52000045776367,340.8363342285156,246.44654846191406,31.48514175415039
2021-05-28,121.68950653076172,149.1843719482422,590.1500244140625,74.30999755859375,141.5720672607422,76.7793197631836,54.95323944091797,79.77558135986328,30.881851196289062,81.27800750732422,86.64045715332031,182.5838165283203,22.545522689819336,107.9139175415039,86.14791870117188,32.40627670288086,26.315038681030273,403.3542785644531,120.06999969482422,65.92232513427734,286.3046875,23.774765014648438,35.5632209777832,,332.7715148925781,123.71886444091797,63.060001373291016,198.2407989501953,23.4652156829834,55.580360412597656,52.83241271972656,351.3742370605469,143.40985107421875,251.36000061035156,28.245576858520508,95.67144775390625,195.19863891601562,73.10423278808594,60.54166793823242,22.950000762939453,121.37870025634766,80.06116485595703,54.00526428222656,49.65519714355469,145.80726623535156,323.4413757324219,32.11000061035156,343.6148986816406,246.7959442138672,31.189346313476562
2021-06-01,121.36724853515625,149.64723205566406,593.47998046875,68.86000061035156,140.87803649902344,79.02554321289062,54.434810638427734,79.56036376953125,30.946704864501953,80.46267700195312,86.10464477539062,177.9015655517578,22.376209259033203,109.93656158447266,88.52176666259766,32.72808074951172,26.858997344970703,399.69744873046875,119.86000061035156,65.23101806640625,284.02557373046875,23.55064582824707,35.740440368652344,,342.0922546386719,125.04228973388672,61.349998474121094,199.99221801757812,22.36309814453125,55.580360412597656,52.80821228027344,350.6044616699219,143.52288818359375,249.10000610351562,28.351001739501953,103.32218170166016,191.9579315185547,73.17891693115234,60.05833435058594,23.059999465942383,120.83739471435547,80.3138656616211,53.59128189086914,49.430152893066406,146.8937530517578,328.7584533691406,32.0,336.3472595214844,245.29458618164062,31.748062133789062
2021-06-02,122.12895202636719,148.15675354003906,575.489990234375,70.08999633789062,141.9464874267578,78.32691192626953,54.09198760986328,79.39679718017578,31.5059757232666,80.68072509765625,85.34558868408203,180.5389862060547,22.358388900756836,111.80426788330078,89.70870971679688,32.421592712402344,26.945711135864258,402.7212829589844,119.61000061035156,65.53826904296875,283.63323974609375,23.501338958740234,35.58009719848633,,342.9866638183594,123.62010955810547,61.22999954223633,198.0948944091797,23.42409324645996,55.75758743286133,53.59880065917969,357.4842224121094,143.58644104003906,248.92999267578125,29.009918212890625,97.99467468261719,191.9025421142578,73.04825592041016,59.61166763305664,24.450000762939453,121.3451919555664,79.98897552490234,53.98837661743164,48.851463317871094,146.26376342773438,327.8093566894531,32.150001525878906,330.0289001464844,244.19923400878906,31.025012969970703
2021-06-03,120.64458465576172,150.23043823242188,566.9600219726562,70.47000122070312,142.50355529785156,78.65413665771484,54.183963775634766,79.47425842285156,31.457345962524414,81.73306274414062,86.33317565917969,181.90777587890625,22.62571907043457,111.15875244140625,89.30199432373047,32.70509719848633,26.693443298339844,401.7007141113281,121.12999725341797,65.93939208984375,282.90472412109375,23.577539443969727,35.622291564941406,,347.7096252441406,121.60537719726562,60.97999954223633,196.77272033691406,24.123197555541992,55.76743698120117,53.83275604248047,352.5826110839844,143.8548583984375,250.3699951171875,30.12568473815918,99.89802551269531,185.34727478027344,73.8602066040039,58.52166748046875,23.6299991607666,119.4953384399414,80.03408813476562,54.461517333984375,48.86752700805664,146.994140625,325.5333251953125,31.6299991607666,329.04010009765625,244.3219451904297,29.95206069946289
2021-06-04,122.93949890136719,150.98956298828125,582.3499755859375,74.36000061035156,142.85977172851562,78.80445861816406,54.301029205322266,80.2318115234375,31.546510696411133,81.97956848144531,86.49478149414062,182.25831604003906,22.634632110595703,111.18456268310547,90.01580810546875,32.78170394897461,26.55942153930664,407.38909912109375,120.27999877929688,65.92232513427734,283.3437194824219,23.788209915161133,35.478824615478516,,350.151611328125,123.20531463623047,60.720001220703125,197.5024871826172,24.0738468170166,56.91941833496094,53.7520866394043,356.6754150390625,145.53585815429688,249.0,29.783044815063477,101.49348449707031,186.50135803222656,74.54151916503906,59.55833435058594,24.030000686645508,121.81672668457031,80.34095001220703,54.36857223510742,48.37724685668945,146.08120727539062,321.6109313964844,31.549999237060547,329.69268798828125,245.25680541992188,29.72095489501953
2021-06-07,122.94927215576172,150.48043823242188,580.27001953125,77.25,143.80953979492188,79.23780059814453,54.15888214111328,81.26485443115234,31.441129684448242,81.55294799804688,88.47893524169922,182.03298950195312,22.79503631591797,111.85591888427734,89.43479919433594,32.551841735839844,26.874757766723633,413.7955322265625,118.68000030517578,65.98206329345703,282.9794921875,23.658218383789062,35.43663024902344,,347.2087707519531,123.35344696044922,60.88999938964844,195.90565490722656,23.84355354309082,57.0867919921875,53.57461166381836,354.7848815917969,143.89723205566406,245.1999969482422,30.318965911865234,100.17794036865234,185.71658325195312,74.2988510131836,59.39500045776367,24.459999084472656,120.89179992675781,80.29583740234375,54.638938903808594,48.272762298583984,144.0360565185547,306.06640625,31.239999771118164,329.5839538574219,242.6695098876953,29.46510124206543
2021-06-08,123.76958465576172,151.31358337402344,589.760009765625,79.47000122070312,143.20677185058594,79.37044525146484,53.26417541503906,81.44562530517578,31.1817626953125,80.70915985107422,88.58665466308594,181.64903259277344,22.688100814819336,113.63753509521484,90.24822998046875,32.50589370727539,27.016664505004883,418.935791015625,119.47000122070312,65.11152648925781,280.2333679199219,23.770286560058594,35.175010681152344,,344.11376953125,126.2570571899414,60.52000045776367,197.2964324951172,23.96692657470703,56.8012580871582,53.22771453857422,355.9347839355469,143.79835510253906,252.24000549316406,31.671937942504883,102.62242889404297,183.03903198242188,75.45612335205078,58.88999938964844,24.3799991607666,121.68975830078125,80.72901153564453,53.5997200012207,48.08790969848633,143.83518981933594,314.02752685546875,30.040000915527344,326.5978088378906,240.3843231201172,29.357810974121094
2021-06-09,124.15044403076172,150.6748046875,585.5,80.25,143.92831420898438,78.5214614868164,54.6856689453125,81.0926742553711,30.241525650024414,80.14981842041016,88.8829345703125,180.6181640625,22.964351654052734,114.32608795166016,89.4596939086914,32.24537658691406,27.284698486328125,418.32171630859375,120.44000244140625,65.61507415771484,278.1971130371094,23.58202362060547,34.727725982666016,,342.3963623046875,124.88423919677734,61.0,195.57940673828125,23.605039596557617,56.41727066040039,52.27578353881836,354.0540771484375,143.19796752929688,248.35000610351562,32.21664810180664,100.37386322021484,182.23583984375,75.36279296875,58.731666564941406,24.170000076293945,120.50188446044922,80.18751525878906,53.760257720947266,46.97874069213867,142.07235717773438,304.79766845703125,30.559999465942383,332.1646728515625,240.32769775390625,29.737472534179688
2021-06-10,123.15435791015625,150.0453338623047,612.1500244140625,81.86000061035156,145.87347412109375,77.40718841552734,56.349647521972656,80.62781524658203,30.1280460357666,80.32991790771484,89.03557586669922,178.40560913085938,23.124753952026367,116.22821044921875,89.98262023925781,31.724363327026367,27.54485511779785,423.7265625,121.80000305175781,65.75164031982422,278.6081237792969,23.61339569091797,34.09477996826172,,334.4889221191406,125.02250671386719,62.29999923706055,194.24009704589844,23.695505142211914,56.4566535949707,52.679134368896484,354.9993896484375,143.4734649658203,250.83999633789062,32.005794525146484,99.1889419555664,185.62425231933594,75.05480194091797,60.40833282470703,24.139999389648438,121.70791625976562,79.6460189819336,53.97148132324219,46.48041915893555,141.41131591796875,293.76641845703125,30.139999389648438,339.9267272949219,243.1510467529297,28.887359619140625
